Day,SickPopAll,DeadPopAll,NASickPop,NADeadPop,SASickPop,SADeadPop,EUSickPop,EUDeadPop,AISickPop,AIDeadPop,AFSickPop,AFDeadPop,AUSickPop,AUDeadPop
243,1198407055,6906898358,66718454,526940314,108375055,659123988,114335820,650482306,724937779,3982117260,180144396,1065298363,3895551,22936127
244,1186422993,6918882428,66051271,527607499,107291307,660207738,113192463,651625664,717688403,3989366638,178342952,1067099807,3856597,22975082
245,1174558767,6930746657,65390759,528268011,106218394,661280651,112060540,652757589,710511519,3996543522,176559524,1068883236,3818031,23013648
246,1162813186,6942492244,64736852,528921919,105156211,662342835,110939936,653878194,703406405,4003648637,174793931,1070648831,3779851,23051828
247,1151185056,6954120377,64089484,529569288,104104648,663394397,109830536,654987593,696372343,4010682701,173045992,1072396771,3742053,23089627
248,1139673218,6965632228,63448592,530210182,103063603,664435444,108732233,656085899,689408622,4017646425,171315535,1074127231,3704633,23127047
249,1128276491,6977028960,62814106,530844668,102032969,665466080,107644912,657173221,682514537,4024540511,169602380,1075840386,3667587,23164094
250,1116993732,6988311725,62185967,531472809,101012640,666486410,106568463,658249670,675689394,4031365656,167906357,1077536410,3630911,23200770
251,1105823801,6999481662,61564109,532094669,100002515,667496536,105502780,659315355,668932500,4038122550,166227295,1079215473,3594602,23237079
252,1094765568,7010539900,60948468,532710310,99002492,668496561,104447753,660370383,662243176,4044811875,164565022,1080877746,3558657,23273025
253,1083817917,7021487556,60338986,533319795,98012467,669486586,103403277,661414860,655620746,4051434307,162919371,1082523397,3523070,23308611
254,1072979744,7032325735,59735597,533923185,97032342,670466711,102369245,662448893,649064541,4057990514,161290179,1084152590,3487840,23343842
255,1062249955,7043055532,59138244,534520541,96062021,671437034,101345553,663472585,642573896,4064481160,159677278,1085765492,3452963,23378720
256,1051627461,7053678032,58546863,535111923,95101401,672397654,100332100,664486041,636148158,4070906899,158080506,1087362265,3418433,23413250
257,1041111195,7064194306,57961395,535697392,94150387,673348668,99328782,665489362,629786678,4077268380,156499702,1088943070,3384251,23447434
258,1030700087,7074605419,57381781,536277006,93208885,674290172,98335495,666482650,623488811,4083566247,154934705,1090508067,3350410,23481277
259,1020393092,7084912420,56807963,536850824,92276798,675222261,97352143,667466005,617253924,4089801135,153385358,1092057414,3316906,23514781
260,1010189163,7095116351,56239885,537418903,91354030,676145029,96378621,668439526,611081385,4095973675,151851505,1093591268,3283737,23547950
261,1000087279,7105218242,55677487,537981302,90440490,677058569,95414836,669403312,604970571,4102084488,150332993,1095109783,3250902,23580788
262,990086419,7115219116,55120715,538538077,89536086,677962974,94460691,670357461,598920867,4108134194,148829665,1096613113,3218395,23613297
263,980185563,7125119980,54569510,539089284,88640729,678858335,93516084,671302068,592931659,4114123403,147341370,1098101409,3186211,23645481
264,970383713,7134921835,54023816,539634979,87754321,679744742,92580925,672237229,587002343,4120052719,145867957,1099574823,3154351,23677343
265,960679876,7144625673,53483577,540175217,86876779,680622286,91655116,673163038,581132320,4125922743,144409277,1101033503,3122807,23708886
266,951073084,7154232471,52948742,540710053,86008012,681491054,90738566,674079589,575320997,4131734066,142965185,1102477595,3091582,23740114
267,941562357,7163743203,52419254,541239541,85147933,682351134,89831181,674986975,569567787,4137487276,141535535,1103907247,3060667,23771030
268,932146739,7173158826,51895063,541763733,84296455,683202613,88932871,675885286,563872110,4143182954,140120179,1105322603,3030061,23801637
269,922825279,7182480293,51376114,542282684,83453491,684045578,88043544,676774615,558233390,4148821675,138718979,1106723804,2999761,23831937
270,913597031,7191708546,50862354,542796445,82618956,684880112,87163109,677655051,552651058,4154404009,137331789,1108110994,2969765,23861935
271,904461066,7200844517,50353730,543305068,81792768,685706302,86291478,678526682,547124549,4159930520,135958473,1109484312,2940068,23891633
272,895416460,7209889128,49850196,543808606,80974840,686524230,85428564,679389597,541653304,4165401765,134598888,1110843897,2910668,23921033
273,886462303,7218843292,49351694,544307108,80165093,687333978,84574280,680243882,536236774,4170818298,133252900,1112189886,2881562,23950140
274,877597686,7227707916,48858177,544800625,79363442,688135629,83728539,681089625,530874409,4176180666,131920371,1113522415,2852748,23978956
275,868821715,7236483891,48369597,545289207,78569809,688929263,82891255,681926910,525565665,4181489410,130601169,1114841618,2824220,24007483
276,860133503,7245172109,47885901,545772902,77784111,689714962,82062344,682755823,520310010,4186745067,129295157,1116147630,2795980,24035725
277,851532174,7253773445,47407044,546251762,77006271,690492803,81241720,683576446,515106911,4191948167,128002207,1117440582,2768021,24063685
278,843016859,7262288766,46932977,546725832,76236209,691262865,80429304,684388864,509955842,4197099236,126722186,1118720604,2740341,24091365
279,834586694,7270718936,46463647,547195162,75473848,692025228,79625011,685193157,504856284,4202198794,125454966,1119987826,2712938,24118769
280,826240838,7279064801,45999013,547659798,74719113,692779966,78828762,685989407,499807724,4207247357,124200418,1121242375,2685808,24145898
281,817978431,7287327209,45539023,548119788,73971922,693527157,78040474,686777694,494809649,4212245434,122958413,1122484380,2658950,24172756
282,809798654,7295506995,45083634,548575179,73232203,694266876,77260071,687558099,489861552,4217193531,121728830,1123713964,2632364,24199346
283,801700678,7303604980,44632800,549026015,72499884,694999198,76487472,688330700,484962938,4222092146,120511543,1124931252,2606041,24225669
284,793683680,7311621988,44186473,549472343,71774887,695724197,75722598,689095575,480113310,4226941776,119306430,1126136367,2579982,24251730
285,785746846,7319558826,43744608,549914208,71057139,696441946,74965372,689852801,475312177,4231742909,118113366,1127329432,2554184,24277530
286,777889385,7327416294,43307164,550351654,70346568,697152518,74215719,690602454,470559056,4236496031,116932235,1128510565,2528643,24303072
287,770110494,7335195187,42874093,550784725,69643102,697855983,73473563,691344612,465853465,4241201621,115762913,1129679888,2503358,24328358
288,762409395,7342896292,42445352,551213466,68946673,698552414,72738827,692079347,461194931,4245860156,114605285,1130837517,2478327,24353392
289,754785309,7350520386,42020901,551637920,68257208,699241881,72011439,692806735,456582984,4250472105,113459232,1131983570,2453545,24378175
290,747237467,7358068239,41600693,552058129,67574639,699924453,71291326,693526850,452017155,4255037935,112324644,1133118162,2429010,24402710
291,739765099,7365540615,41184687,552474136,66898894,700600200,70578414,694239763,447496985,4259558107,111201398,1134241409,2404721,24427000
292,732367457,7372938267,40772842,552885983,66229906,701269189,69872632,694945547,443022017,4264033077,110089384,1135353423,2380676,24451048
293,725043792,7380261940,40365116,553293711,65567610,701931488,69173907,695644274,438591799,4268463297,108988491,1136454316,2356869,24474854
294,717793359,7387512378,39961464,553697362,64911936,702587164,68482168,696336013,434205882,4272849215,107898609,1137544201,2333300,24498423
295,710615434,7394690311,39561850,554096977,64262818,703236283,67797350,697020834,429863823,4277191274,106819626,1138623187,2309967,24521756
296,703509283,7401796467,39166231,554492596,63620189,703878911,67119377,697698808,425565186,4281489912,105751432,1139691384,2286868,24544856
297,696474198,7408831560,38774571,554884258,62983990,704515113,66448184,698370002,421309536,4285745564,104693918,1140748898,2263999,24567725
298,689509459,7415796301,38386825,555272004,62354150,705144953,65783703,699034484,417096442,4289958659,103646980,1141795837,2241359,24590364
299,682614371,7422691396,38002957,555655872,61730609,705768495,65125868,699692321,412925479,4294129623,102610511,1142832307,2218947,24612778
300,675788236,7429517539,37622928,556035901,61113305,706385801,64474610,700343579,408796227,4298258878,101584408,1143858412,2196758,24634968
301,669030361,7436275422,37246700,556412131,60502172,706996934,63829867,700988325,404708266,4302346841,100568564,1144874256,2174792,24656935
302,662340062,7442965725,36874233,556784598,59897150,707601955,63191571,701626624,400661184,4306393923,99562880,1145879942,2153044,24678683
303,655716671,7449589127,36505493,557153340,59298180,708200927,62559656,702258540,396654575,4310400535,98567252,1146875571,2131515,24700214
304,649159511,7456146293,36140442,557518395,58705199,708793909,61934059,702884136,392688031,4314367081,97581580,1147861243,2110200,24721529
305,642667923,7462637888,35779038,557879799,58118147,709380961,61314720,703503477,388761153,4318293961,96605766,1148837059,2089099,24742631
306,636241251,7469064568,35421252,558237590,57536965,709962142,60701574,704116624,384873543,4322181573,95639709,1149803117,2068208,24763522
307,629878845,7475426980,35067042,558591802,56961596,710537512,60094559,704723640,381024808,4326030308,94683313,1150759514,2047527,24784204
308,623580061,7481725769,34716374,558942473,56391981,711107128,59493613,705324586,377214560,4329840556,93736480,1151706347,2027053,24804679
309,617344267,7487961571,34369212,559289637,55828061,711671048,58898678,705919522,373442415,4333612702,92799117,1152643712,2006784,24824950
310,611170829,7494135011,34025520,559633329,55269782,712229328,58309691,706508508,369707991,4337347126,91871126,1153571703,1986719,24845017
311,605059124,7500246720,33685266,559973584,54717085,712782026,57726594,707091605,366010911,4341044206,90952416,1154490414,1966852,24864885
312,599008540,7506297311,33348415,560310437,54169915,713329197,57149329,707668871,362350804,4344704315,90042893,1155399938,1947184,24884553
313,593018462,7512287397,33014932,560643921,53628216,713870896,56577837,708240365,358727297,4348327823,89142466,1156300367,1927714,24904025
314,587088285,7518217581,32684785,560974070,53091934,714407178,56012061,708806143,355140026,4351915096,88251042,1157191792,1908437,24923302
315,581217409,7524088465,32357938,561300918,52561015,714938098,55451940,709366264,351588628,4355466496,87368532,1158074302,1889356,24942387
316,575405238,7529900639,32034359,561624497,52035406,715463708,54897421,709920783,348072743,4358982383,86494847,1158947988,1870462,24961280
317,569651190,7535654691,31714018,561944841,51515053,715984062,54348446,710469757,344592016,4362463110,85629899,1159812936,1851758,24979985
318,563954686,7541351202,31396878,562261981,50999904,716499212,53804962,711013242,341146100,4365909030,84773601,1160669235,1833241,24998502
319,558315145,7546990749,31082909,562575950,50489906,717009211,53266912,711551291,337734640,4369320491,83925867,1161516971,1814911,25016835
320,552732000,7552573902,30772082,562886779,49985007,717514111,52734244,712083960,334357294,4372697838,83086609,1162356230,1796764,25034984
321,547204690,7558101223,30464362,563194500,49485160,718013961,52206904,712611303,331013725,4376041411,82255743,1163187096,1778796,25052952
322,541732646,7563573269,30159718,563499144,48990309,718508812,51684836,713133372,327703588,4379351548,81433187,1164009653,1761008,25070740
323,536315325,7568990595,29858123,563800741,48500408,718998715,51167988,713650220,324426553,4382628584,80618855,1164823985,1743398,25088350
324,530952176,7574353748,29559542,564099322,48015404,719483719,50656309,714161900,321182289,4385872849,79812668,1165630174,1725964,25105784
325,525642661,7579663269,29263948,564394917,47535250,719963873,50149748,714668463,317970466,4389084672,79014542,1166428301,1708707,25123043
326,520386242,7584919697,28971310,564687557,47059898,720439226,49648252,715169961,314790762,4392264377,78224399,1167218446,1691621,25140130
327,515182387,7590123560,28681600,564977270,46589299,720909825,49151769,715666443,311642856,4395412285,77442156,1168000690,1674707,25157047
328,510030573,7595275384,28394784,565264086,46123407,721375718,48660253,716157961,308526427,4398528713,76667737,1168775112,1657965,25173794
329,504930272,7600375689,28110837,565548034,45662173,721836952,48173652,716644564,305441163,4401613977,75901062,1169541789,1641385,25190373
330,499880976,7605424992,27829731,565829142,45205553,722293574,47691917,717126300,302386752,4404668389,75142052,1170300800,1624971,25206787
331,494882168,7610423802,27551433,566107440,44753498,722745629,47214998,717603219,299362885,4407692257,74390632,1171052220,1608722,25223037
332,489933349,7615372623,27275919,566382954,44305964,723193164,46742848,718075369,296369256,4410685885,73646726,1171796127,1592636,25239124
333,485034028,7620271958,27003162,566655713,43862907,723636224,46275421,718542798,293405565,4413649578,72910262,1172532594,1576711,25255051
334,480183696,7625122298,26733131,566925745,43424280,724074853,45812667,719005552,290471510,4416583634,72181163,1173261696,1560945,25270818
335,475381865,7629924135,26465801,567193076,42990038,724509096,45354541,719463679,287566797,4419488349,71459352,1173983508,1545336,25286427
336,470628050,7634677953,26201144,567457734,42560137,724938996,44900997,719917224,284691130,4422364017,70744758,1174698102,1529884,25301880
337,465921775,7639384234,25939134,567719746,42134536,725364598,44451988,720366234,281844219,4425210928,70037311,1175405549,1514587,25317179
338,461262560,7644043451,25679743,567979137,41713191,725785943,44007469,720810754,279025777,4428029370,69336939,1176105922,1499441,25332325
339,456649942,7648656078,25422946,568235934,41296061,726203075,43567395,721250829,276235519,4430819628,68643571,1176799292,1484450,25347320
340,452083448,7653222577,25168717,568490164,40883101,726616036,43131721,721686503,273473167,4433581983,67957137,1177485727,1469605,25362164
341,447562618,7657743412,24917032,568741851,40474271,727024867,42700404,722117820,270738436,4436316715,67277565,1178165299,1454910,25376860
342,443087002,7662219036,24667864,568991021,40069530,727429609,42273401,722544824,268031054,4439024099,66604790,1178838074,1440363,25391409
343,438656140,7666649908,24421187,569237700,39668836,727830305,41850668,722967558,265350745,4441704410,65938742,1179504122,1425962,25405813
344,434269588,7671036470,24176977,569481912,39272151,728226993,41432164,723386065,262697238,4444357917,65279355,1180163510,1411703,25420073
345,429926899,7675379166,23935207,569723682,38879430,728619715,41017843,723800386,260070267,4446984890,64626564,1180816303,1397588,25434190
346,425627634,7679678435,23695856,569963034,38490637,729008509,40607665,724210565,257469565,4449585592,63980299,1181462569,1383612,25448166
347,421371361,7683934710,23458898,570199992,38105732,729393415,40201589,724616641,254894870,4452160288,63340496,1182102372,1369776,25462002
348,417157657,7688148424,23224311,570434581,37724676,729774473,39799575,725018657,252345924,4454709237,62707093,1182735777,1356078,25475699
349,412986082,7692320000,22992068,570666824,37347429,730151719,39401580,725416653,249822466,4457232696,62080022,1183362848,1342517,25489260
350,408856227,7696449862,22762149,570896745,36973956,730525194,39007564,725810669,247324243,4459730921,61459222,1183983648,1329093,25502685
351,404767674,7700538423,22534528,571124367,36604218,730894933,38617490,726200744,244851001,4462204163,60844632,1184598240,1315805,25515976
352,400720006,7704586100,22309186,571349712,36238177,731260975,38231316,726586919,242402492,4464652673,60236188,1185206687,1302647,25529134
353,396712816,7708593302,22086097,571572804,35875798,731623357,37849006,726969233,239978467,4467076698,59633826,1185809049,1289622,25542161
354,392745694,7712560430,21865237,571793665,35517040,731982115,37470516,727347723,237578684,4469476483,59037491,1186405387,1276726,25555057
355,388818243,7716487887,21646586,572012317,35161871,732337286,37095813,727722428,235202897,4471852270,58447116,1186995762,1263960,25567824
356,384930069,7720376069,21430120,572228783,34810256,732688904,36724856,728093386,232850870,4474204299,57862645,1187580233,1251322,25580464
357,381080774,7724225368,21215819,572443084,34462156,733037007,36357608,728460634,230522362,4476532807,57284020,1188158859,1238809,25592977
358,377269972,7728036177,21003662,572655242,34117536,733381628,35994032,728824211,228217139,4478838031,56711182,1188731700,1226421,25605365
359,373497281,7731808877,20793627,572865279,33776362,733722804,35634095,729184151,225934968,4481120202,56144072,1189298811,1214157,25617630
360,369762308,7735543849,20585691,573073215,33438598,734060567,35277754,729540492,223675618,4483379552,55582632,1189860252,1202015,25629771
361,366064693,7739241472,20379834,573279072,33104215,734394953,34924976,729893269,221438865,4485616308,55026807,1190416079,1189996,25641791
362,362404048,7742902121,20176035,573482871,32773174,734725996,34575727,730242519,219224476,4487830697,54476540,1190966347,1178096,25653691
363,358780019,7746526160,19974276,573684631,32445445,735053727,34229970,730588276,217032234,4490022942,53931776,1191511112,1166318,25665472
364,355192222,7750113961,19774534,573884374,32120991,735378182,33887670,730930576,214861913,4492193264,53392459,1192050430,1154655,25677135
365,351640311,7753665883,19576791,574082119,31799783,735699392,33548794,731269453,212713296,4494341883,52858536,1192584354,1143111,25688682
366,348123916,7757182287,19381026,574277887,31481787,736017390,33213308,731604941,210586165,4496469016,52329950,1193112940,1131680,25700113
367,344642684,7760663526,19187217,574471697,31166970,736332208,32881177,731937074,208480304,4498574878,51806651,1193636239,1120365,25711430
368,341196259,7764109953,18995345,574663569,30855301,736643877,32552365,732265886,206395502,4500659681,51288585,1194154306,1109161,25722634
369,337784299,7767521915,18805393,574853523,30546749,736952430,32226841,732591409,204331547,4502723636,50775700,1194667192,1098069,25733725
370,334406460,7770899759,18617339,575041577,30241283,737257898,31904573,732913678,202288232,4504766951,50267943,1195174949,1087090,25744706
371,331062408,7774243823,18431167,575227750,29938873,737560311,31585530,733232723,200265351,4506789834,49765266,1195677628,1076221,25755577
372,327751788,7777554447,18246856,575412062,29639485,737859699,31269676,733548579,198262698,4508792487,49267614,1196175281,1065459,25766339
373,324474274,7780831965,18064388,575594530,29343091,738156094,30956981,733861276,196280071,4510775114,48774938,1196667957,1054805,25776994
374,321229539,7784076707,17883745,575775174,29049662,738449525,30647412,734170845,194317271,4512737915,48287189,1197155706,1044260,25787542
375,318017249,7787289004,17704908,575954012,28759165,738740022,30340940,734477320,192374100,4514681088,47804318,1197638578,1033818,25797984
376,314837084,7790469175,17527860,576131061,28471573,739027613,30037533,734780729,190450362,4516604829,47326275,1198116621,1023481,25808322
377,311688720,7793617545,17352581,576306339,28186859,739312329,29737159,735081104,188545858,4518509332,46853015,1198589884,1013248,25818557
378,308571843,7796734434,17179057,576479865,27904991,739594198,29439790,735378476,186660399,4520394791,46384486,1199058414,1003120,25828690
379,305486130,7799820153,17007266,576651656,27625944,739873248,29145394,735672874,184793796,4522261395,45920642,1199522259,993088,25838721
380,302431272,7802875015,16837195,576821729,27349685,740149507,28853940,735964328,182945859,4524109333,45461435,1199981466,983158,25848652
381,299406964,7805899326,16668825,576990101,27076188,740423004,28565401,736252867,181116401,4525938791,45006823,1200436080,973326,25858483
382,296412902,7808893396,16502139,577156789,26805428,740693766,28279749,736538521,179305237,4527749955,44556756,1200886148,963593,25868217
383,293448779,7811857526,16337119,577321810,26537375,740961820,27996954,736821319,177512185,4529543008,44111189,1201331716,953957,25877853
384,290514295,7814792013,16173748,577485181,26272002,741227194,27716985,737101288,175737064,4531318130,43670079,1201772828,944417,25887392
385,287609159,7817697155,16012011,577646919,26009282,741489914,27439816,737378458,173979695,4533075500,43233381,1202209528,934974,25896836
386,284733074,7820573247,15851892,577807039,25749190,741750007,27165419,737652856,172239899,4534815297,42801048,1202641862,925626,25906186
387,281885747,7823420579,15693374,577965558,25491699,742007499,26893765,737924511,170517502,4536537696,42373037,1203069873,916370,25915442
388,279066899,7826239436,15536442,578122492,25236784,742262416,26624830,738193448,168812330,4538242871,41949307,1203493603,907206,25924606
389,276276239,7829030106,15381079,578277856,24984418,742514784,26358586,738459697,167124207,4539930995,41529814,1203913096,898135,25933678
390,273513481,7831792868,15227269,578431667,24734575,742764628,26095000,738723282,165452967,4541602237,41114516,1204328394,889154,25942660
391,270778351,7834528002,15074996,578583940,24487229,743011973,25834053,738984232,163798438,4543256766,40703372,1204739540,880263,25951551
392,268070576,7837235787,14924246,578734690,24242357,743256846,25575714,739242573,162160455,4544894751,40296340,1205146573,871464,25960354
393,265389874,7839916491,14775005,578883932,23999934,743499269,25319958,739498330,160538850,4546516355,39893376,1205549537,862751,25969068
394,262735979,7842570391,14627255,579031682,23759936,743739269,25066758,739751530,158933462,4548121744,39494444,1205948470,854124,25977696
395,245627642,7845019795,1,579000000,23522338,743976868,24816090,740002197,157344129,4549711078,39099501,1206343415,845583,25986237
396,243171373,7847476072,4,579000000,23287116,744212091,24567930,740250358,155770689,4551284520,38708507,1206734410,837127,25994693
397,240739664,7849907787,0,579000000,23054248,744444963,24322253,740496038,154212983,4552842227,38321423,1207121495,828757,26003064
398,238332278,7852315183,1,579000000,22823707,744675505,24079034,740739260,152670857,4554384357,37938209,1207504709,820470,26011352
399,235948958,7854698505,1,579000000,22595469,744903742,23838244,740980050,151144151,4555911065,37558827,1207884091,812266,26019557
400,233589474,7857057996,3,579000000,22369516,745129697,23599863,741218433,149632711,4557422507,37183238,1208259680,804143,26027679
401,231253580,7859393891,0,579000000,22145822,745353392,23363864,741454432,148136385,4558918834,36811407,1208631512,796102,26035721
402,228941047,7861706426,2,579000000,21924364,745574850,23130226,741688070,146655021,4560400198,36443293,1208999626,788141,26043682
403,226651639,7863995836,0,579000000,21705122,745794094,22898925,741919372,145188472,4561866748,36078860,1209364059,780260,26051563
404,80648542,7863943721,2,579000000,21488072,746011145,22669936,742148362,1,4561000000,35718073,1209724848,772458,26059366
405,79842059,7864750205,1,579000000,21273191,746226026,22443237,742375061,3,4561000000,35360893,1210082028,764734,26067090
406,79043639,7865548626,2,579000000,21060459,746438758,22218804,742599493,0,4561000000,35007285,1210435637,757089,26074738
407,57403348,7866089700,0,579000000,0,746400000,21996617,742821681,0,4561000000,34657213,1210785710,749518,26082309
408,56829323,7866663734,3,579000000,1,746400000,21776652,743041648,2,4561000000,34310641,1211132282,742024,26089804
409,56261027,7867232027,0,579000000,1,746400000,21558886,743259414,1,4561000000,33967535,1211475389,734604,26097224
410,55698418,7867794637,0,579000000,0,746400000,21343298,743475003,2,4561000000,33627860,1211815064,727258,26104570
411,55141437,7868351622,1,579000000,1,746400000,21129866,743688436,1,4561000000,33291582,1212151343,719986,26111843
412,54590027,7868903035,2,579000000,1,746400000,20918569,743899735,1,4561000000,32958668,1212484258,712786,26119042
413,54044125,7869448935,1,579000000,1,746400000,20709383,744108920,1,4561000000,32629081,1212813845,705658,26126170
414,53503685,7869989377,1,579000000,0,746400000,20502290,744316014,1,4561000000,32302790,1213140136,698603,26133227
415,52968652,7870524414,1,579000000,1,746400000,20297268,744521037,1,4561000000,31979763,1213463164,691618,26140213
416,52438966,7871054100,2,579000000,1,746400000,20094297,744724010,0,4561000000,31659965,1213782961,684701,26147129
417,51914577,7871578490,1,579000000,0,746400000,19893354,744924953,1,4561000000,31343366,1214099561,677855,26153976
418,51395433,7872097636,2,579000000,0,746400000,19694420,745123886,1,4561000000,31029933,1214412995,671077,26160755
419,50881479,7872611590,1,579000000,1,746400000,19497476,745320831,1,4561000000,30719634,1214723294,664366,26167465
420,50372664,7873120404,1,579000000,1,746400000,19302501,745515805,1,4561000000,30412438,1215030490,657722,26174109
421,49868940,7873624131,1,579000000,1,746400000,19109476,745708830,0,4561000000,30108316,1215334615,651146,26180686
422,49370252,7874122821,2,579000000,0,746400000,18918382,745899925,0,4561000000,29807233,1215635698,644635,26187198
423,48876547,7874616523,0,579000000,0,746400000,18729198,746089109,0,4561000000,29509161,1215933770,638188,26193644
424,48387789,7875105289,3,579000000,0,746400000,18541908,746276401,0,4561000000,29214070,1216228862,631808,26200026
425,18981984,7875068164,1,579000000,1,746400000,18356490,746461820,0,4561000000,2,1216000000,625490,26206344
426,18792164,7875257984,2,579000000,1,746400000,18172925,746645385,0,4561000000,1,1216000000,619235,26212599
427,18604242,7875445905,1,579000000,0,746400000,17991196,746827114,0,4561000000,2,1216000000,613043,26218791
428,18418200,7875631948,2,579000000,1,746400000,17811284,747007026,0,4561000000,0,1216000000,606913,26224922
429,18234017,7875816130,0,579000000,1,746400000,17633171,747185139,0,4561000000,1,1216000000,600844,26230991
430,18051677,7875998470,1,579000000,1,746400000,17456840,747361471,0,4561000000,0,1216000000,594835,26236999
431,17871163,7876178987,2,579000000,1,746400000,17282272,747536039,0,4561000000,0,1216000000,588888,26242948
432,17692449,7876357699,0,579000000,1,746400000,17109449,747708862,0,4561000000,0,1216000000,582999,26248837
433,17515524,7876534623,0,579000000,0,746400000,16938354,747879956,1,4561000000,0,1216000000,577169,26254667
434,17340371,7876709778,1,579000000,0,746400000,16768972,748049340,1,4561000000,0,1216000000,571397,26260438
435,17166969,7876883182,1,579000000,1,746400000,16601282,748217030,1,4561000000,1,1216000000,565683,26266152
436,16995300,7877054851,2,579000000,0,746400000,16435269,748383042,1,4561000000,2,1216000000,560026,26271809
437,16825346,7877224804,1,579000000,0,746400000,16270917,748547395,1,4561000000,1,1216000000,554426,26277409
438,16657093,7877393058,3,579000000,0,746400000,16108207,748710104,0,4561000000,1,1216000000,548882,26282954
439,16490521,7877559628,0,579000000,1,746400000,15947125,748871186,0,4561000000,1,1216000000,543394,26288442
440,537963,7877553858,0,579000000,1,746400000,0,748859982,1,4561000000,1,1216000000,537960,26293876
441,532585,7877559238,1,579000000,1,746400000,0,748859982,2,4561000000,1,1216000000,532580,26299256
442,4,7877554929,1,579000000,1,746400000,0,748859982,1,4561000000,1,1216000000,0,26294947
443,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
444,4,7877554929,1,579000000,0,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
445,4,7877554929,1,579000000,0,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
446,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
447,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
448,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
449,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
450,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
451,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
452,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
453,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
454,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
455,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
456,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
457,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
458,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
459,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
460,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
461,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
462,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
463,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
464,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
465,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
466,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
467,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
468,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
469,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
470,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
471,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
472,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
473,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
474,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
475,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
476,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
477,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
478,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
479,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
480,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
481,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
482,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
483,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
484,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
485,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
